,online_order,book_table,rate,votes,rest_type,cost,type,city
437,Yes,No,4,16,"Takeaway, Delivery",500,Delivery,Banashankari
438,Yes,No,5,0,Quick Bites,150,Delivery,Banashankari
439,Yes,No,5,0,"Takeaway, Delivery",300,Delivery,Banashankari
440,Yes,No,3,4,Beverage Shop,100,Delivery,Banashankari
441,Yes,No,3,12,Quick Bites,300,Delivery,Banashankari
442,Yes,No,5,0,Bakery,150,Delivery,Banashankari
443,Yes,No,4,14,Casual Dining,600,Delivery,Banashankari
444,Yes,No,4,0,Quick Bites,300,Delivery,Banashankari
445,Yes,No,3,5,"Takeaway, Delivery",199,Delivery,Banashankari
446,Yes,No,3,5,"Casual Dining, Bar",800,Delivery,Banashankari
447,Yes,No,4,15,Quick Bites,250,Delivery,Banashankari
448,Yes,No,3,4,Casual Dining,500,Delivery,Banashankari
449,Yes,No,5,0,Other Rest Type,250,Delivery,Banashankari
450,Yes,No,4,17,Quick Bites,300,Delivery,Banashankari
451,Yes,No,5,0,Quick Bites,200,Delivery,Banashankari
452,Yes,No,5,0,Quick Bites,300,Delivery,Banashankari
453,Yes,No,3,6,Quick Bites,500,Delivery,Banashankari
454,Yes,No,3,10,Quick Bites,100,Delivery,Banashankari
455,Yes,No,5,0,Quick Bites,200,Delivery,Banashankari
456,Yes,Yes,4,775,Casual Dining,800,Delivery,Banashankari
457,Yes,Yes,4,2022,Casual Dining,1000,Delivery,Banashankari
458,Yes,No,5,0,Quick Bites,100,Delivery,Banashankari
459,Yes,No,5,0,Quick Bites,150,Delivery,Banashankari
460,Yes,Yes,4,150,Cafe,600,Delivery,Banashankari
461,Yes,No,4,232,Casual Dining,750,Delivery,Banashankari
462,Yes,No,4,38,Quick Bites,200,Delivery,Banashankari
463,Yes,No,5,0,Quick Bites,300,Delivery,Banashankari
464,Yes,Yes,4,431,Casual Dining,800,Delivery,Banashankari
465,Yes,Yes,4,2115,Casual Dining,800,Delivery,Banashankari
466,Yes,No,3,30,Quick Bites,200,Delivery,Banashankari
467,Yes,No,4,150,Casual Dining,800,Delivery,Banashankari
468,Yes,No,3,12,Quick Bites,200,Delivery,Banashankari
469,Yes,No,4,155,Casual Dining,450,Delivery,Banashankari
470,Yes,No,4,33,Quick Bites,200,Delivery,Banashankari
471,Yes,Yes,4,666,"Casual Dining, Bar",1000,Delivery,Banashankari
472,Yes,No,5,0,Quick Bites,200,Delivery,Banashankari
473,Yes,No,4,240,Cafe,700,Delivery,Banashankari
474,Yes,No,4,918,Other Rest Type,800,Delivery,Banashankari
475,Yes,No,4,465,Casual Dining,600,Delivery,Banashankari
476,Yes,Yes,4,970,Other Rest Type,1500,Delivery,Banashankari
477,Yes,No,3,128,Quick Bites,300,Delivery,Banashankari
478,Yes,No,4,241,Quick Bites,300,Delivery,Banashankari
479,Yes,No,3,22,Quick Bites,200,Delivery,Banashankari
480,Yes,No,4,734,Quick Bites,200,Delivery,Banashankari
481,Yes,No,4,130,Quick Bites,400,Delivery,Banashankari
482,Yes,No,4,261,Cafe,700,Delivery,Banashankari
483,Yes,No,4,191,Quick Bites,300,Delivery,Banashankari
484,Yes,No,4,364,Casual Dining,550,Delivery,Banashankari
485,Yes,No,5,0,Quick Bites,500,Delivery,Banashankari
486,Yes,No,4,133,Quick Bites,300,Delivery,Banashankari
487,Yes,No,4,888,Casual Dining,750,Delivery,Banashankari
488,Yes,No,3,13,Cafe,400,Delivery,Banashankari
489,Yes,No,4,750,Casual Dining,500,Delivery,Banashankari
490,Yes,Yes,4,164,Cafe,500,Delivery,Banashankari
491,No,No,5,0,Quick Bites,200,Delivery,Banashankari
492,Yes,No,3,6,Delivery,200,Delivery,Banashankari
493,Yes,No,4,527,Casual Dining,500,Delivery,Banashankari
494,No,No,4,345,Dessert Parlor,400,Desserts,Banashankari
495,No,No,4,356,Sweet Shop,150,Desserts,Banashankari
496,Yes,No,4,17,Dessert Parlor,400,Desserts,Banashankari
497,Yes,No,4,38,Dessert Parlor,150,Desserts,Banashankari
498,No,No,4,78,Other Rest Type,150,Desserts,Banashankari
499,No,No,4,60,Dessert Parlor,400,Desserts,Banashankari
500,Yes,No,4,115,Sweet Shop,400,Desserts,Banashankari
501,No,No,4,39,Bakery,300,Desserts,Banashankari
502,Yes,No,4,116,Dessert Parlor,400,Desserts,Banashankari
503,Yes,No,4,918,Other Rest Type,800,Desserts,Banashankari
504,No,No,4,46,Other Rest Type,400,Desserts,Banashankari
505,Yes,No,4,41,Dessert Parlor,300,Desserts,Banashankari
506,Yes,No,4,144,Cafe,700,Desserts,Banashankari
507,No,No,4,28,Other Rest Type,150,Desserts,Banashankari
508,Yes,No,4,860,Dessert Parlor,500,Desserts,Banashankari
509,No,No,4,14,Sweet Shop,200,Desserts,Banashankari
510,No,No,4,66,Bakery,300,Desserts,Banashankari
511,Yes,No,3,8,Sweet Shop,100,Desserts,Banashankari
512,Yes,No,4,54,Other Rest Type,400,Desserts,Banashankari
513,No,No,4,7,Dessert Parlor,500,Desserts,Banashankari
514,No,No,3,9,Dessert Parlor,300,Desserts,Banashankari
515,No,No,4,42,"Beverage Shop, Quick Bites",300,Desserts,Banashankari
516,No,No,4,64,Quick Bites,250,Desserts,Banashankari
517,Yes,No,4,14,Bakery,350,Desserts,Banashankari
518,No,No,4,45,"Takeaway, Delivery",400,Desserts,Banashankari
519,No,No,3,11,Cafe,600,Desserts,Banashankari
520,No,No,4,13,Bakery,300,Desserts,Banashankari
521,No,No,3,7,Dessert Parlor,150,Desserts,Banashankari
522,No,No,3,8,Bakery,400,Desserts,Banashankari
523,No,No,5,0,Dessert Parlor,150,Desserts,Banashankari
524,No,No,5,0,Bakery,300,Desserts,Banashankari
525,No,No,3,25,Dessert Parlor,200,Desserts,Banashankari
526,No,No,5,0,Bakery,300,Desserts,Banashankari
527,No,No,3,17,Dessert Parlor,150,Desserts,Banashankari
528,No,No,5,0,Delivery,500,Desserts,Banashankari
529,No,No,5,0,Sweet Shop,300,Desserts,Banashankari
530,No,No,5,0,Other Rest Type,200,Desserts,Banashankari
531,Yes,No,5,0,Quick Bites,200,Desserts,Banashankari
532,Yes,No,4,35,Delivery,500,Desserts,Banashankari
533,Yes,No,4,70,Dessert Parlor,400,Desserts,Banashankari
534,No,No,5,0,Dessert Parlor,100,Desserts,Banashankari
535,No,No,4,98,Other Rest Type,400,Desserts,Banashankari
536,No,No,4,25,Dessert Parlor,250,Desserts,Banashankari
537,Yes,No,4,219,Cafe,600,Desserts,Banashankari
538,Yes,No,4,73,Bakery,300,Desserts,Banashankari
539,No,No,4,16,"Bakery, Quick Bites",150,Desserts,Banashankari
540,No,No,4,8,Bakery,250,Desserts,Banashankari
541,Yes,No,4,15,Bakery,400,Desserts,Banashankari
542,No,No,4,46,Other Rest Type,200,Desserts,Banashankari
543,No,No,5,0,Bakery,300,Desserts,Banashankari
544,Yes,No,3,13,Other Rest Type,300,Desserts,Banashankari
545,Yes,No,3,9,Dessert Parlor,250,Desserts,Banashankari
546,Yes,No,4,43,Dessert Parlor,250,Desserts,Banashankari
547,Yes,No,3,97,Casual Dining,400,Desserts,Banashankari
548,No,No,5,0,Dessert Parlor,200,Desserts,Banashankari
549,Yes,No,4,22,Sweet Shop,250,Desserts,Banashankari
550,No,No,4,15,"Bakery, Quick Bites",400,Desserts,Banashankari
551,No,No,5,0,Other Rest Type,350,Desserts,Banashankari
552,Yes,No,4,27,Dessert Parlor,250,Desserts,Banashankari
553,Yes,Yes,5,0,Casual Dining,500,Dine-out,Banashankari
554,Yes,No,4,888,Casual Dining,750,Dine-out,Banashankari
555,Yes,Yes,4,349,Casual Dining,1200,Dine-out,Banashankari
556,Yes,No,4,287,Quick Bites,350,Dine-out,Banashankari
557,Yes,Yes,5,2556,"Casual Dining, Cafe",600,Dine-out,Banashankari
558,Yes,Yes,4,354,Casual Dining,800,Dine-out,Banashankari
559,Yes,Yes,4,775,Casual Dining,800,Dine-out,Banashankari
560,Yes,Yes,4,2115,Casual Dining,800,Dine-out,Banashankari
561,No,Yes,4,977,Lounge,1300,Dine-out,Banashankari
562,No,No,4,868,Pub,1200,Dine-out,Banashankari
563,Yes,No,4,324,Cafe,700,Dine-out,Banashankari
564,Yes,No,4,787,Casual Dining,800,Dine-out,Banashankari
565,Yes,No,4,504,Cafe,550,Dine-out,Banashankari
566,Yes,No,4,402,Cafe,500,Dine-out,Banashankari
567,Yes,Yes,4,150,Cafe,600,Dine-out,Banashankari
568,Yes,Yes,4,164,Cafe,500,Dine-out,Banashankari
569,No,No,4,244,Casual Dining,800,Dine-out,Banashankari
570,Yes,No,4,771,Casual Dining,450,Dine-out,Banashankari
571,Yes,No,4,1647,Casual Dining,600,Dine-out,Banashankari
572,No,Yes,4,808,Casual Dining,850,Dine-out,Banashankari
573,No,No,4,424,Cafe,450,Dine-out,Banashankari
574,Yes,No,4,135,Casual Dining,800,Dine-out,Banashankari
575,No,No,5,0,"Casual Dining, Bar",1000,Dine-out,Banashankari
576,No,No,4,28,Mess,300,Dine-out,Banashankari
577,Yes,No,4,918,Other Rest Type,800,Dine-out,Banashankari
578,Yes,No,4,90,Cafe,650,Dine-out,Banashankari
579,Yes,No,4,519,Casual Dining,900,Dine-out,Banashankari
580,Yes,No,4,105,Casual Dining,700,Dine-out,Banashankari
581,No,No,4,43,"Bar, Casual Dining",700,Dine-out,Banashankari
582,No,No,4,46,Other Rest Type,400,Dine-out,Banashankari
583,Yes,No,4,133,Cafe,800,Dine-out,Banashankari
584,Yes,No,4,144,Cafe,700,Dine-out,Banashankari
585,No,No,4,93,Cafe,300,Dine-out,Banashankari
586,Yes,No,4,42,Quick Bites,300,Dine-out,Banashankari
587,Yes,No,3,247,Casual Dining,500,Dine-out,Banashankari
588,Yes,No,3,13,Cafe,400,Dine-out,Banashankari
589,No,No,4,39,Casual Dining,450,Dine-out,Banashankari
590,Yes,No,3,62,Cafe,400,Dine-out,Banashankari
591,Yes,No,4,160,Casual Dining,700,Dine-out,Banashankari
592,No,No,4,14,Sweet Shop,200,Dine-out,Banashankari
593,No,No,4,42,Casual Dining,700,Dine-out,Banashankari
594,Yes,No,3,119,Casual Dining,700,Dine-out,Banashankari
595,Yes,No,4,129,Casual Dining,600,Dine-out,Banashankari
596,Yes,Yes,5,0,Casual Dining,500,Dine-out,Banashankari
597,No,No,3,62,Bar,800,Dine-out,Banashankari
598,No,No,5,0,Mess,200,Dine-out,Banashankari
599,Yes,No,4,24,Casual Dining,600,Dine-out,Banashankari
600,No,No,5,0,Casual Dining,500,Dine-out,Banashankari
601,No,No,3,283,Casual Dining,600,Dine-out,Banashankari
602,No,No,4,42,"Beverage Shop, Quick Bites",300,Dine-out,Banashankari
603,No,No,3,10,Quick Bites,300,Dine-out,Banashankari
604,No,No,4,39,Casual Dining,950,Dine-out,Banashankari
605,Yes,No,4,59,Casual Dining,750,Dine-out,Banashankari
606,Yes,No,4,179,Casual Dining,600,Dine-out,Banashankari
607,No,No,4,62,Quick Bites,150,Dine-out,Banashankari
608,No,No,3,6,Casual Dining,500,Dine-out,Banashankari
609,No,No,3,30,Bar,1000,Dine-out,Banashankari
610,No,No,4,10,Quick Bites,300,Dine-out,Banashankari
611,No,No,4,36,Casual Dining,500,Dine-out,Banashankari
612,No,No,4,31,Cafe,300,Dine-out,Banashankari
613,No,No,5,0,Bar,500,Dine-out,Banashankari
614,No,No,3,11,Cafe,600,Dine-out,Banashankari
615,No,No,3,98,Bar,800,Dine-out,Banashankari
616,No,No,4,18,"Beverage Shop, Quick Bites",150,Dine-out,Banashankari
617,No,No,4,10,Casual Dining,500,Dine-out,Banashankari
618,No,No,3,128,Casual Dining,850,Dine-out,Banashankari
619,No,No,5,0,Quick Bites,400,Dine-out,Banashankari
620,Yes,No,3,45,Casual Dining,800,Dine-out,Banashankari
621,Yes,No,3,119,Casual Dining,400,Dine-out,Banashankari
622,Yes,No,3,12,"Beverage Shop, Quick Bites",150,Dine-out,Banashankari
623,No,No,5,0,Quick Bites,350,Dine-out,Banashankari
624,No,No,3,4,Cafe,500,Dine-out,Banashankari
625,No,No,5,0,Cafe,900,Dine-out,Banashankari
626,No,No,5,0,Casual Dining,700,Dine-out,Banashankari
627,No,No,5,0,"Beverage Shop, Quick Bites",150,Dine-out,Banashankari
628,Yes,No,5,0,Casual Dining,500,Dine-out,Banashankari
629,Yes,No,4,41,Other Rest Type,400,Dine-out,Banashankari
630,Yes,No,4,405,Casual Dining,750,Dine-out,Banashankari
631,Yes,No,4,388,Casual Dining,650,Dine-out,Banashankari
632,No,No,5,651,Quick Bites,100,Dine-out,Banashankari
633,Yes,No,5,0,Quick Bites,300,Dine-out,Banashankari
634,Yes,No,4,734,Quick Bites,200,Dine-out,Banashankari
635,No,No,4,21,Quick Bites,450,Dine-out,Banashankari
636,No,No,4,1047,Quick Bites,450,Dine-out,Banashankari
637,Yes,No,4,505,Quick Bites,450,Dine-out,Banashankari
638,No,No,4,55,Quick Bites,200,Dine-out,Banashankari
639,Yes,No,4,264,Quick Bites,200,Dine-out,Banashankari
640,Yes,No,4,133,Quick Bites,300,Dine-out,Banashankari
641,No,No,5,0,Quick Bites,100,Dine-out,Banashankari
642,Yes,No,4,286,Quick Bites,500,Dine-out,Banashankari
643,No,No,4,343,Quick Bites,100,Dine-out,Banashankari
644,Yes,No,4,66,Quick Bites,150,Dine-out,Banashankari
645,Yes,No,3,10,Quick Bites,100,Dine-out,Banashankari
646,Yes,No,4,61,Quick Bites,300,Dine-out,Banashankari
647,No,No,4,70,Quick Bites,500,Dine-out,Banashankari
648,Yes,No,4,28,Quick Bites,300,Dine-out,Banashankari
649,Yes,No,4,70,Quick Bites,100,Dine-out,Banashankari
650,Yes,No,4,28,Quick Bites,150,Dine-out,Banashankari
651,Yes,No,4,15,Quick Bites,250,Dine-out,Banashankari
652,Yes,No,4,131,Quick Bites,250,Dine-out,Banashankari
653,No,No,4,19,Quick Bites,150,Dine-out,Banashankari
654,Yes,No,4,237,Quick Bites,200,Dine-out,Banashankari
655,Yes,No,3,6,Quick Bites,500,Dine-out,Banashankari
656,Yes,No,4,201,Quick Bites,300,Dine-out,Banashankari
657,Yes,No,3,506,Quick Bites,500,Dine-out,Banashankari
658,No,No,4,520,Quick Bites,300,Dine-out,Banashankari
659,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
660,Yes,No,4,104,Quick Bites,300,Dine-out,Banashankari
661,No,No,4,88,Quick Bites,300,Dine-out,Banashankari
662,Yes,No,4,95,Quick Bites,150,Dine-out,Banashankari
663,Yes,No,4,136,Quick Bites,600,Dine-out,Banashankari
664,Yes,No,4,101,Quick Bites,400,Dine-out,Banashankari
665,Yes,No,4,60,Quick Bites,200,Dine-out,Banashankari
666,No,No,4,88,Quick Bites,250,Dine-out,Banashankari
667,No,No,4,8,Quick Bites,200,Dine-out,Banashankari
668,No,No,3,145,Quick Bites,300,Dine-out,Banashankari
669,Yes,No,4,46,Quick Bites,500,Dine-out,Banashankari
670,Yes,No,3,22,Quick Bites,200,Dine-out,Banashankari
671,Yes,No,4,57,Quick Bites,200,Dine-out,Banashankari
672,No,No,4,189,Quick Bites,300,Dine-out,Banashankari
673,No,No,4,22,Quick Bites,500,Dine-out,Banashankari
674,Yes,No,4,18,Quick Bites,250,Dine-out,Banashankari
675,Yes,No,4,73,Quick Bites,400,Dine-out,Banashankari
676,No,No,4,39,Quick Bites,350,Dine-out,Banashankari
677,Yes,No,4,540,Quick Bites,800,Dine-out,Banashankari
678,No,No,4,71,Quick Bites,250,Dine-out,Banashankari
679,Yes,No,4,24,Quick Bites,250,Dine-out,Banashankari
680,No,No,5,0,Quick Bites,100,Dine-out,Banashankari
681,No,No,4,11,Quick Bites,300,Dine-out,Banashankari
682,No,No,3,9,Quick Bites,350,Dine-out,Banashankari
683,No,No,4,12,Quick Bites,500,Dine-out,Banashankari
684,Yes,No,4,120,Quick Bites,250,Dine-out,Banashankari
685,Yes,No,3,82,Quick Bites,300,Dine-out,Banashankari
686,Yes,No,4,88,Quick Bites,350,Dine-out,Banashankari
687,Yes,No,5,0,Quick Bites,400,Dine-out,Banashankari
688,Yes,No,4,17,Quick Bites,150,Dine-out,Banashankari
689,No,No,5,0,Quick Bites,400,Dine-out,Banashankari
690,Yes,No,3,87,Quick Bites,600,Dine-out,Banashankari
691,Yes,No,3,14,Quick Bites,300,Dine-out,Banashankari
692,No,No,4,31,Quick Bites,200,Dine-out,Banashankari
693,No,No,4,17,Quick Bites,300,Dine-out,Banashankari
694,Yes,No,4,415,Quick Bites,500,Dine-out,Banashankari
695,Yes,No,3,128,Quick Bites,300,Dine-out,Banashankari
696,No,No,4,94,Quick Bites,100,Dine-out,Banashankari
697,No,No,4,64,Quick Bites,250,Dine-out,Banashankari
698,No,No,4,65,Quick Bites,300,Dine-out,Banashankari
699,Yes,No,3,7,Quick Bites,250,Dine-out,Banashankari
700,No,No,3,5,Quick Bites,350,Dine-out,Banashankari
701,No,No,4,52,Quick Bites,300,Dine-out,Banashankari
702,Yes,No,3,123,Quick Bites,200,Dine-out,Banashankari
703,Yes,No,3,290,Quick Bites,450,Dine-out,Banashankari
704,Yes,No,4,59,Quick Bites,200,Dine-out,Banashankari
705,No,No,4,130,Quick Bites,200,Dine-out,Banashankari
706,Yes,No,3,91,Quick Bites,400,Dine-out,Banashankari
707,Yes,No,3,12,Quick Bites,300,Dine-out,Banashankari
708,Yes,No,4,80,Quick Bites,250,Dine-out,Banashankari
709,Yes,No,4,441,Quick Bites,400,Dine-out,Banashankari
710,No,No,3,10,Quick Bites,250,Dine-out,Banashankari
711,No,No,4,12,Quick Bites,100,Dine-out,Banashankari
712,No,No,3,7,Quick Bites,100,Dine-out,Banashankari
713,No,No,3,8,Quick Bites,300,Dine-out,Banashankari
714,No,No,5,0,Quick Bites,200,Dine-out,Banashankari
715,No,No,3,9,Quick Bites,300,Dine-out,Banashankari
716,No,No,4,47,Quick Bites,150,Dine-out,Banashankari
717,No,No,3,29,Quick Bites,150,Dine-out,Banashankari
718,No,No,5,0,Quick Bites,250,Dine-out,Banashankari
719,No,No,5,0,Quick Bites,200,Dine-out,Banashankari
720,No,No,5,0,Quick Bites,100,Dine-out,Banashankari
721,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
722,No,No,5,0,Quick Bites,250,Dine-out,Banashankari
723,No,No,5,0,Quick Bites,400,Dine-out,Banashankari
724,Yes,No,4,66,Quick Bites,300,Dine-out,Banashankari
725,Yes,No,3,28,Quick Bites,200,Dine-out,Banashankari
726,No,No,3,4,Quick Bites,200,Dine-out,Banashankari
727,No,No,3,7,Quick Bites,200,Dine-out,Banashankari
728,No,No,3,5,Quick Bites,250,Dine-out,Banashankari
729,No,No,3,6,Quick Bites,100,Dine-out,Banashankari
730,No,No,3,17,Quick Bites,200,Dine-out,Banashankari
731,No,No,3,27,Quick Bites,200,Dine-out,Banashankari
732,No,No,3,9,Quick Bites,200,Dine-out,Banashankari
733,No,No,3,4,Quick Bites,200,Dine-out,Banashankari
734,No,No,5,0,Quick Bites,400,Dine-out,Banashankari
735,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
736,No,No,5,0,Quick Bites,80,Dine-out,Banashankari
737,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
738,No,No,5,0,Quick Bites,100,Dine-out,Banashankari
739,No,No,4,21,Quick Bites,150,Dine-out,Banashankari
740,No,No,4,22,Quick Bites,300,Dine-out,Banashankari
741,No,No,3,15,Quick Bites,300,Dine-out,Banashankari
742,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
743,No,No,5,0,Quick Bites,250,Dine-out,Banashankari
744,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
745,No,No,5,0,Quick Bites,250,Dine-out,Banashankari
746,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
747,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
748,No,No,5,0,Other Rest Type,350,Dine-out,Banashankari
749,No,No,5,0,Quick Bites,250,Dine-out,Banashankari
750,No,No,5,0,Quick Bites,300,Dine-out,Banashankari
751,No,No,5,0,Quick Bites,450,Dine-out,Banashankari
752,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
753,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
754,No,No,5,0,Quick Bites,300,Dine-out,Banashankari
755,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
756,Yes,No,5,0,Quick Bites,200,Dine-out,Banashankari
757,Yes,No,3,19,Quick Bites,200,Dine-out,Banashankari
758,Yes,No,3,8,Other Rest Type,250,Dine-out,Banashankari
759,Yes,No,5,0,Quick Bites,150,Dine-out,Banashankari
760,Yes,No,4,84,Quick Bites,250,Dine-out,Banashankari
761,No,No,4,42,Quick Bites,300,Dine-out,Banashankari
762,No,No,5,0,Quick Bites,100,Dine-out,Banashankari
763,Yes,No,3,213,Quick Bites,400,Dine-out,Banashankari
764,Yes,No,3,11,Quick Bites,500,Dine-out,Banashankari
765,Yes,No,4,58,Quick Bites,300,Dine-out,Banashankari
766,No,No,4,725,Quick Bites,350,Dine-out,Banashankari
767,Yes,No,4,750,Casual Dining,500,Dine-out,Banashankari
768,No,No,4,166,Casual Dining,600,Dine-out,Banashankari
769,No,No,4,4460,Quick Bites,150,Dine-out,Banashankari
770,No,No,4,153,Casual Dining,350,Dine-out,Banashankari
771,Yes,No,4,469,Casual Dining,750,Dine-out,Banashankari
772,Yes,No,4,364,Casual Dining,550,Dine-out,Banashankari
773,Yes,No,4,286,Casual Dining,600,Dine-out,Banashankari
774,Yes,No,4,527,Casual Dining,500,Dine-out,Banashankari
775,Yes,No,4,101,Quick Bites,150,Dine-out,Banashankari
776,Yes,No,4,558,Quick Bites,150,Dine-out,Banashankari
777,No,No,4,94,Casual Dining,550,Dine-out,Banashankari
778,No,No,4,148,"Casual Dining, Cafe",550,Dine-out,Banashankari
779,No,No,3,377,Pub,1100,Dine-out,Banashankari
780,No,No,4,206,Quick Bites,450,Dine-out,Banashankari
781,Yes,No,3,5,"Casual Dining, Bar",800,Dine-out,Banashankari
782,No,No,4,100,Quick Bites,300,Dine-out,Banashankari
783,Yes,No,4,444,Quick Bites,100,Dine-out,Banashankari
784,No,No,4,133,Casual Dining,650,Dine-out,Banashankari
785,Yes,No,4,219,Cafe,600,Dine-out,Banashankari
786,No,No,4,253,Quick Bites,250,Dine-out,Banashankari
787,No,No,3,51,Quick Bites,350,Dine-out,Banashankari
788,No,No,4,61,Casual Dining,600,Dine-out,Banashankari
789,Yes,No,4,155,Casual Dining,400,Dine-out,Banashankari
790,Yes,No,4,233,Casual Dining,800,Dine-out,Banashankari
791,Yes,No,4,264,Casual Dining,750,Dine-out,Banashankari
792,No,No,4,66,Casual Dining,400,Dine-out,Banashankari
793,No,No,4,238,Quick Bites,600,Dine-out,Banashankari
794,Yes,No,4,58,Quick Bites,150,Dine-out,Banashankari
795,Yes,No,4,47,Quick Bites,200,Dine-out,Banashankari
796,Yes,No,4,155,Quick Bites,400,Dine-out,Banashankari
797,Yes,No,4,176,Casual Dining,800,Dine-out,Banashankari
798,Yes,No,4,93,Quick Bites,200,Dine-out,Banashankari
799,No,No,4,124,Quick Bites,300,Dine-out,Banashankari
800,Yes,No,4,275,Quick Bites,100,Dine-out,Banashankari
801,No,No,4,254,Quick Bites,150,Dine-out,Banashankari
802,No,No,4,177,Quick Bites,100,Dine-out,Banashankari
803,Yes,No,4,23,Quick Bites,300,Dine-out,Banashankari
804,Yes,No,4,132,Quick Bites,200,Dine-out,Banashankari
805,Yes,No,4,35,Quick Bites,300,Dine-out,Banashankari
806,Yes,No,4,74,Quick Bites,300,Dine-out,Banashankari
807,Yes,No,4,38,Quick Bites,200,Dine-out,Banashankari
808,Yes,No,4,172,Casual Dining,700,Dine-out,Banashankari
809,Yes,No,3,4,Casual Dining,500,Dine-out,Banashankari
810,Yes,No,5,0,Quick Bites,300,Dine-out,Banashankari
811,Yes,No,4,543,Quick Bites,300,Dine-out,Banashankari
812,No,No,4,52,Quick Bites,300,Dine-out,Banashankari
813,No,No,4,217,Casual Dining,450,Dine-out,Banashankari
814,No,No,3,34,Casual Dining,750,Dine-out,Banashankari
815,No,No,3,6,Quick Bites,300,Dine-out,Banashankari
816,Yes,No,4,15,Quick Bites,100,Dine-out,Banashankari
817,No,No,4,111,Casual Dining,700,Dine-out,Banashankari
818,Yes,No,4,133,Quick Bites,200,Dine-out,Banashankari
819,No,No,4,39,Quick Bites,250,Dine-out,Banashankari
820,No,No,4,64,Quick Bites,200,Dine-out,Banashankari
821,No,No,4,16,Quick Bites,300,Dine-out,Banashankari
822,Yes,No,4,25,Quick Bites,350,Dine-out,Banashankari
823,No,No,4,8,Casual Dining,800,Dine-out,Banashankari
824,No,No,3,6,Casual Dining,450,Dine-out,Banashankari
825,No,No,3,14,Quick Bites,250,Dine-out,Banashankari
826,No,No,4,46,Quick Bites,450,Dine-out,Banashankari
827,No,No,4,148,Quick Bites,150,Dine-out,Banashankari
828,Yes,No,4,21,Quick Bites,300,Dine-out,Banashankari
829,No,No,5,0,"Casual Dining, Bar",550,Dine-out,Banashankari
830,No,No,4,55,Other Rest Type,300,Dine-out,Banashankari
831,No,No,5,0,Casual Dining,800,Dine-out,Banashankari
